date,symbol,open,high,low,close,volume,change,changePercent,vwap,changeOverTime,label,unadjustedVolume,adjClose
2022-05-02,META,201.17,211.88,200.99,211.13,49915300,9.97,4.95,206.2925,-0.1404901481843348,2022-05-02,49915300,211.13
2022-05-03,META,210.45,214.9,208.09,212.03,41556300,1.58,0.75077,211.3675,-0.13682624979645008,2022-05-03,41556300,212.03
2022-05-04,META,210.65,224.3,206.96,223.41,41375900,12.76,6.06,216.33,-0.09049829018075228,2022-05-04,41375900,223.41
2022-05-05,META,218.74,220.17,206.16,208.28,41129200,-10.46,-4.78,213.3375,-0.15209249307930295,2022-05-05,41129200,208.28
2022-05-06,META,207.34,209.38,201.02,203.77,34747200,-3.57,-1.72,205.3775,-0.17045269500081406,2022-05-06,34747200,203.77
2022-05-09,META,199.84,202.57,195.58,196.21,36303200,-3.63,-1.82,198.55,-0.20122944145904564,2022-05-09,36303200,196.21
2022-05-10,META,199.51,202.96,194.19,197.65,34452500,-1.86,-0.93228,198.5775,-0.1953672040384301,2022-05-10,34452500,197.65
2022-05-11,META,196.33,200.67,188.27,188.74,31153400,-7.58,-3.87,193.5025,-0.23163979807848878,2022-05-11,31153400,188.74
2022-05-12,META,187.06,198.05,184.78,191.24,38262226,4.19,2.23,190.2825,-0.22146230255658683,2022-05-12,38262226,191.24
2022-05-13,META,192.58,199.89,191.28,198.62,24549844,6.04,3.14,195.5925,-0.19141833577593215,2022-05-13,24549844,198.62
2022-05-16,META,197.05,205.37,195.93,200.04,27112600,2.99,1.52,199.5975,-0.18563751831949193,2022-05-16,27112600,200.04
2022-05-17,META,202.12,205.46,198.36,202.62,24872729,0.505,0.24738,202.14,-0.17513434294088903,2022-05-17,24872729,202.62
2022-05-18,META,200.0,201.0,191.63,192.24,23960000,-7.76,-3.88,196.2175,-0.21739130434782605,2022-05-18,23960000,192.24
2022-05-19,META,191.2,195.29,189.6,191.29,24446938,0.09,0.04707113,191.845,-0.2212587526461488,2022-05-19,24446938,191.29
2022-05-20,META,194.97,197.91,187.87,193.54,31465600,-1.43,-0.73345,193.5725,-0.212099006676437,2022-05-20,31465600,193.54
2022-05-23,META,195.19,196.99,191.24,196.23,25059200,1.04,0.53281,194.9125,-0.20114802149487054,2022-05-23,25059200,196.23
2022-05-24,META,180.55,183.68,176.11,181.28,50406300,0.73,0.40432,180.405,-0.2620094447158443,2022-05-24,50406300,181.28
2022-05-25,META,180.4,185.45,179.32,183.83,28030200,3.43,1.9,182.25,-0.2516283992835042,2022-05-25,28030200,183.83
2022-05-26,META,182.88,192.83,182.26,191.63,23056500,8.75,4.78,187.4,-0.2198746132551701,2022-05-26,23056500,191.63
2022-05-27,META,191.36,195.33,189.8,195.13,22562727,3.77,1.97,192.905,-0.20562611952450738,2022-05-27,22562727,195.13
2022-05-31,META,194.89,197.6,192.01,193.64,26131103,-1.25,-0.64139,194.535,-0.21169190685556094,2022-05-31,26131103,193.64
2022-06-01,META,196.51,199.53,185.0,188.64,36623500,-7.87,-4.0,192.42,-0.23204689789936495,2022-06-01,36623500,188.64
2022-06-02,META,188.45,200.94,187.73,198.86,31951600,10.41,5.52,193.995,-0.1904412962058296,2022-06-02,31951600,198.86
2022-06-03,META,195.98,196.61,189.78,190.78,19465000,-5.2,-2.65,193.2875,-0.2233349617326168,2022-06-03,19465000,190.78
2022-06-06,META,193.99,196.92,188.4,194.25,30574242,0.26,0.13403,193.39,-0.2092085979482169,2022-06-06,30574242,194.25
2022-06-07,META,191.93,196.53,191.49,195.65,18828700,3.72,1.94,193.9,-0.20350920045595178,2022-06-07,18828700,195.65
2022-06-08,META,194.67,202.03,194.41,196.64,22267200,1.97,1.01,196.9375,-0.1994789122292786,2022-06-08,22267200,196.64
2022-06-09,META,194.28,199.45,183.68,184.0,23501600,-10.28,-5.29,190.3525,-0.25093632958801493,2022-06-09,23501600,184.0
2022-06-10,META,183.04,183.1,175.02,175.57,27478354,-7.47,-4.08,179.1825,-0.2852548444878684,2022-06-10,27478354,175.57
2022-06-13,META,170.59,172.58,164.03,164.26,31749304,-6.33,-3.71,167.865,-0.331297834228953,2022-06-13,31749304,164.26
2022-06-14,META,166.03,166.75,161.36,163.73,27244300,-2.3,-1.39,164.4675,-0.3334554632795962,2022-06-14,27244300,163.73
2022-06-15,META,167.2,172.16,163.98,169.35,30008300,2.15,1.29,168.1725,-0.3105764533463605,2022-06-15,30008300,169.35
2022-06-16,META,163.72,165.08,159.61,160.87,26944143,-2.85,-1.74,162.32,-0.34509851815665193,2022-06-16,26944143,160.87
2022-06-17,META,161.68,165.9,159.9,163.74,31374215,2.06,1.27,162.805,-0.33341475329750847,2022-06-17,31374215,163.74
2022-06-21,META,165.93,167.76,155.97,157.05,50724900,-8.88,-5.35,161.6775,-0.36064973131411815,2022-06-21,50724900,157.05
2022-06-22,META,158.38,160.79,155.44,155.85,47596820,-2.53,-1.6,157.615,-0.36553492916463115,2022-06-22,47596820,155.85
2022-06-23,META,156.27,159.75,154.25,158.75,40499200,2.48,1.59,157.255,-0.35372903435922487,2022-06-23,40499200,158.75
2022-06-24,META,161.73,170.25,161.3,170.16,68736009,8.44,5.21,165.86,-0.30727894479726425,2022-06-24,68736009,170.16
2022-06-27,META,171.32,171.75,168.01,169.49,29174600,-1.83,-1.07,170.1425,-0.31000651359713394,2022-06-27,29174600,169.49
2022-06-28,META,169.9,171.3,160.61,160.68,27788725,-9.22,-5.43,165.6225,-0.34587200781631655,2022-06-28,27788725,160.68
2022-06-29,META,163.57,166.33,160.32,163.94,28595236,0.37,0.2262,163.54,-0.33260055365575636,2022-06-29,28595236,163.94
2022-06-30,META,162.15,165.23,158.49,161.25,35250605,-0.9,-0.55504,161.78,-0.3435515388373229,2022-06-30,35250605,161.25
2022-07-01,META,160.31,160.62,155.0,160.03,31423933,-0.28,-0.17466,158.99,-0.348518156652011,2022-07-01,31423933,160.03
2022-07-05,META,158.14,168.25,157.02,168.19,28664799,10.05,6.36,162.9,-0.315298811268523,2022-07-05,28664799,168.19
2022-07-06,META,168.2,171.59,165.46,169.77,23085921,1.57,0.93341,168.755,-0.30886663409868087,2022-07-06,23085921,169.77
2022-07-07,META,169.45,172.72,167.78,172.19,24083400,2.74,1.62,170.535,-0.2990148184334799,2022-07-07,24083400,172.19
2022-07-08,META,169.98,172.4,168.15,170.88,19249243,0.9,0.52947,170.3525,-0.30434782608695654,2022-07-08,19249243,170.88
2022-07-11,META,167.07,167.49,161.91,162.88,21905133,-4.19,-2.51,164.8375,-0.33691581175704277,2022-07-11,21905133,162.88
2022-07-12,META,164.8,165.91,162.1,163.27,16639700,-1.53,-0.9284,164.02,-0.33532812245562604,2022-07-12,16639700,163.27
2022-07-13,META,160.16,164.98,159.61,163.49,16555138,3.33,2.08,162.06,-0.3344325028496987,2022-07-13,16555138,163.49
2022-07-14,META,161.22,162.59,157.28,158.05,23765200,-3.17,-1.97,159.785,-0.35657873310535737,2022-07-14,23765200,158.05
2022-07-15,META,160.54,164.98,159.82,164.7,23342807,4.16,2.59,162.51,-0.3295065950170982,2022-07-15,23342807,164.7
2022-07-18,META,166.75,171.69,165.64,167.23,23574337,0.48,0.28786,167.8275,-0.31920696954893335,2022-07-18,23574337,167.23
2022-07-19,META,170.37,176.49,169.51,175.78,25933700,5.41,3.18,173.0375,-0.2843999348640286,2022-07-19,25933700,175.78
2022-07-20,META,177.49,183.6,176.7,183.09,24784300,5.6,3.16,180.22,-0.25464093795798726,2022-07-20,24784300,183.09
2022-07-21,META,180.63,183.85,178.87,183.17,27195815,2.54,1.41,181.63,-0.2543152581012864,2022-07-21,27195815,183.17
2022-07-22,META,173.07,175.6,168.41,169.27,42583916,-3.8,-2.2,171.5875,-0.31090213320306126,2022-07-22,42583916,169.27
2022-07-25,META,169.0,170.57,164.81,166.65,26166326,-2.35,-1.39,167.7575,-0.3215681485100146,2022-07-25,26166326,166.65
2022-07-26,META,165.94,166.0,157.95,159.15,28468424,-6.79,-4.09,162.26,-0.35210063507572054,2022-07-26,28468424,159.15
2022-07-27,META,162.59,170.87,162.02,169.58,43846600,6.99,4.3,166.265,-0.3096401237583455,2022-07-27,43846600,169.58
2022-07-28,META,161.06,161.51,154.85,160.72,73214326,-0.34,-0.2111,159.535,-0.34570916788796613,2022-07-28,73214326,160.72
2022-07-29,META,157.69,160.14,155.17,159.1,42065400,1.41,0.89416,158.025,-0.35230418498615856,2022-07-29,42065400,159.1
2022-08-01,META,157.25,165.19,155.23,159.93,40596702,2.68,1.7,159.4,-0.3489252564728871,2022-08-01,40596702,159.93
2022-08-02,META,158.31,162.24,158.01,160.19,27374516,1.88,1.19,159.6875,-0.34786679693860934,2022-08-02,27374516,160.19
2022-08-03,META,162.69,169.54,161.57,168.8,31721900,6.11,3.76,165.65,-0.31281550236117883,2022-08-03,31721900,168.8
2022-08-04,META,168.3,172.15,166.8,170.57,23938212,2.28,1.35,169.455,-0.3056098355316723,2022-08-04,23938212,170.57
2022-08-05,META,166.99,171.61,165.8,167.11,25832701,0.12,0.07186059,167.8775,-0.3196954893339846,2022-08-05,25832701,167.11
2022-08-08,META,168.0,177.51,167.13,170.25,27299113,2.25,1.34,170.7225,-0.3069125549584758,2022-08-08,27299113,170.25
2022-08-09,META,168.95,169.53,166.6,168.53,18655100,-0.42,-0.24859,168.4025,-0.3139146718775443,2022-08-09,18655100,168.53
2022-08-10,META,175.99,180.48,173.95,178.34,30262132,2.35,1.34,177.19,-0.273978179449601,2022-08-10,30262132,178.34
2022-08-11,META,179.71,183.1,176.37,177.49,24079100,-2.22,-1.24,179.1675,-0.2774385279270476,2022-08-11,24079100,177.49
2022-08-12,META,180.81,181.46,178.91,180.5,21274046,-0.31,-0.17145,180.42,-0.26518482331867765,2022-08-12,21274046,180.5
2022-08-15,META,178.96,181.44,178.2,180.89,15878700,1.93,1.08,179.8725,-0.26359713401726104,2022-08-15,15878700,180.89
2022-08-16,META,179.44,180.99,177.04,179.47,21156710,0.03,0.01671868,179.235,-0.26937795147370136,2022-08-16,21156710,179.47
2022-08-17,META,176.76,178.14,174.17,174.85,20118133,-1.91,-1.08,175.98,-0.28818596319817613,2022-08-17,20118133,174.85
2022-08-18,META,174.34,175.76,171.86,174.66,18844500,0.32,0.18355,174.155,-0.28895945285784075,2022-08-18,18844500,174.66
2022-08-19,META,170.2,172.32,167.05,167.96,26240800,-2.24,-1.32,169.3825,-0.3162351408565379,2022-08-19,26240800,167.96
2022-08-22,META,165.49,165.49,162.26,163.05,19499711,-2.44,-1.47,164.0725,-0.33622374206155337,2022-08-22,19499711,163.05
2022-08-23,META,162.48,165.05,160.7,161.11,18111800,-1.37,-0.84318,162.335,-0.3441214785865493,2022-08-23,18111800,161.11
2022-08-24,META,160.6,165.46,159.77,163.26,20891500,2.66,1.66,162.2725,-0.33536883243771376,2022-08-24,20891500,163.26
2022-08-25,META,165.18,168.88,164.02,168.78,15550514,3.6,2.18,166.715,-0.31289692232535415,2022-08-25,15550514,168.78
2022-08-26,META,168.48,170.92,161.67,161.78,24023633,-6.7,-3.98,165.7125,-0.3413939097866796,2022-08-26,24023633,161.78
2022-08-29,META,160.66,163.05,159.01,159.17,20052700,-1.49,-0.92742,160.4725,-0.3520192151115453,2022-08-29,20052700,159.17
2022-08-30,META,160.35,161.66,155.91,157.16,19567948,-3.19,-1.99,158.77,-0.3602019215111545,2022-08-30,19567948,157.16
2022-08-31,META,167.07,167.84,162.14,162.93,40953000,-4.14,-2.48,164.995,-0.33671226184660474,2022-08-31,40953000,162.93
2022-09-01,META,163.58,167.36,160.35,165.36,30145700,1.78,1.09,164.1625,-0.3268197361993159,2022-09-01,30145700,165.36
2022-09-02,META,167.45,167.93,159.22,160.32,22634200,-7.13,-4.26,163.73,-0.34733756717147046,2022-09-02,22634200,160.32
2022-09-06,META,160.1,161.69,157.69,158.54,19339800,-1.56,-0.97439,159.505,-0.3545839439830647,2022-09-06,19339800,158.54
2022-09-07,META,157.76,160.96,156.81,160.39,16831200,2.63,1.67,158.98,-0.3470525972968572,2022-09-07,16831200,160.39
2022-09-08,META,158.71,162.23,157.74,162.06,22530800,3.35,2.11,160.185,-0.34025403028822665,2022-09-08,22530800,162.06
2022-09-09,META,163.25,169.54,163.02,169.15,22129802,5.9,3.61,166.24,-0.31139065298811264,2022-09-09,22129802,169.15
2022-09-12,META,167.39,171.39,167.28,168.96,23220405,1.57,0.93793,168.755,-0.31216414264777714,2022-09-12,23220405,168.96
2022-09-13,META,161.54,161.63,152.67,153.13,44444100,-8.41,-5.21,157.2425,-0.37660804429246053,2022-09-13,44444100,153.13
2022-09-14,META,153.33,153.54,149.05,151.47,43064200,-1.86,-1.21,151.8475,-0.3833659013190034,2022-09-14,43064200,151.47
2022-09-15,META,149.8,154.2,148.7,149.55,34606348,-0.25,-0.16689,150.5625,-0.3911822178798241,2022-09-15,34606348,149.55
2022-09-16,META,148.05,148.58,144.29,146.29,40122824,-1.76,-1.19,146.8025,-0.4044536720403843,2022-09-16,40122824,146.29
2022-09-19,META,145.24,148.58,145.1,148.02,22169500,2.78,1.91,146.735,-0.3974108451392281,2022-09-19,22169500,148.02
2022-09-20,META,145.78,148.84,145.22,146.09,23217400,0.315,0.21265,146.4825,-0.4052678716821364,2022-09-20,23217400,146.09
2022-09-21,META,146.39,149.6,142.0,142.12,38338614,-4.27,-2.92,145.0275,-0.4214297345709167,2022-09-21,38338614,142.12
2022-09-22,META,141.55,144.58,140.87,142.82,34418521,1.27,0.89721,142.455,-0.4185800358247842,2022-09-22,34418521,142.82
2022-09-23,META,141.42,142.62,138.89,140.41,31710700,-1.01,-0.71418,140.835,-0.4283911415078977,2022-09-23,31710700,140.41
2022-09-26,META,140.12,142.24,136.19,136.37,30497021,-3.75,-2.68,138.73,-0.44483797427129124,2022-09-26,30497021,136.37
2022-09-27,META,137.92,139.42,134.12,134.4,30826500,-3.52,-2.55,136.465,-0.45285784074255,2022-09-27,30826500,134.4
2022-09-28,META,134.62,142.03,134.27,141.61,32658500,6.99,5.19,138.1325,-0.4235059436573847,2022-09-28,32658500,141.61
2022-09-29,META,139.36,139.84,135.2,136.41,38985414,-2.95,-2.12,137.7025,-0.4446751343429409,2022-09-29,38985414,136.41
2022-09-30,META,136.05,140.99,135.5,135.68,33166400,-0.37,-0.27196,137.055,-0.44764696303533624,2022-09-30,33166400,135.68
2022-10-03,META,137.14,139.62,136.1,138.61,27723100,1.47,1.07,137.8675,-0.43571893828366703,2022-10-03,27723100,138.61
2022-10-04,META,140.49,142.39,139.34,140.28,34670729,-0.21,-0.14948,140.625,-0.42892037127503657,2022-10-04,34670729,140.28
2022-10-05,META,138.24,140.21,134.78,138.98,27979348,0.74,0.5353,138.0525,-0.43421266894642563,2022-10-05,27979348,138.98
2022-10-06,META,137.72,141.45,136.6,139.07,36231100,1.35,0.98025,138.71,-0.4338462791076372,2022-10-06,36231100,139.07
2022-10-07,META,136.76,138.29,132.44,133.45,33214800,-3.31,-2.42,135.235,-0.45672528904087284,2022-10-07,33214800,133.45
2022-10-10,META,133.55,136.11,131.87,133.79,24024000,0.24,0.17971,133.83,-0.45534114964989414,2022-10-10,24024000,133.79
2022-10-11,META,131.62,132.66,126.99,128.54,38481403,-3.08,-2.34,129.9525,-0.4767138902458883,2022-10-11,38481403,128.54
2022-10-12,META,128.32,129.67,126.25,127.5,34605245,-0.82,-0.63903,127.935,-0.4809477283829995,2022-10-12,34605245,127.5
2022-10-13,META,123.53,131.14,122.53,130.29,34325715,6.76,5.47,126.8725,-0.46958964338055686,2022-10-13,34325715,130.29
2022-10-14,META,131.0,131.79,126.52,126.76,23559407,-4.24,-3.24,129.0175,-0.4839602670574824,2022-10-14,23559407,126.76
2022-10-17,META,130.3,134.79,130.18,134.04,29612245,3.74,2.87,132.3275,-0.454323400097704,2022-10-17,29612245,134.04
2022-10-18,META,137.09,137.84,131.4,132.8,25445000,-4.28,-3.13,134.7825,-0.4593714378765673,2022-10-18,25445000,132.8
2022-10-19,META,132.89,137.0,132.22,133.23,30691047,0.34,0.25585,133.835,-0.45762090864680016,2022-10-19,30691047,133.23
2022-10-20,META,132.93,136.77,131.31,131.53,26356300,-1.4,-1.05,133.135,-0.46454160560169355,2022-10-20,26356300,131.53
2022-10-21,META,126.31,130.12,125.44,130.01,46348647,3.7,2.93,127.97,-0.47072952287900993,2022-10-21,46348647,130.01
2022-10-24,META,127.25,133.48,124.57,129.72,63563447,2.47,1.94,128.755,-0.4719101123595505,2022-10-24,63563447,129.72
2022-10-25,META,130.88,138.35,130.59,137.51,38433219,6.63,5.07,134.3325,-0.440197036313304,2022-10-25,38433219,137.51
2022-10-26,META,131.68,135.55,128.53,129.82,89294679,-1.86,-1.41,131.395,-0.47150301253867444,2022-10-26,89294679,129.82
2022-10-27,META,97.98,102.5,96.38,97.94,232316600,-0.035,-0.04082466,98.7,-0.6012864354339684,2022-10-27,232316600,97.94
2022-10-28,META,99.58,100.85,97.51,99.2,95928306,-0.38,-0.3816,99.285,-0.5961569776909298,2022-10-28,95928306,99.2
2022-10-31,META,98.22,99.32,92.6,93.16,121361444,-5.06,-5.15,95.825,-0.620745806871845,2022-10-31,121361444,93.16
2022-11-01,META,94.33,97.49,93.55,95.2,110189617,0.87,0.92229,95.1425,-0.612440970525973,2022-11-01,110189617,95.2
2022-11-02,META,94.21,95.2,90.48,90.54,71821100,-3.66,-3.9,92.6075,-0.6314118221787982,2022-11-02,71821100,90.54
2022-11-03,META,90.08,90.46,88.41,88.91,60664012,-1.17,-1.3,89.465,-0.6380475492590783,2022-11-03,60664012,88.91
2022-11-04,META,90.35,91.39,88.09,90.79,55638100,0.44,0.487,90.155,-0.630394072626608,2022-11-04,55638100,90.79
2022-11-07,META,94.78,96.88,93.1,96.72,81987300,1.94,2.05,95.37,-0.6062530532486565,2022-11-07,81987300,96.72
2022-11-08,META,95.92,97.8,94.79,96.47,52088320,0.55,0.57339,96.245,-0.6072708028008468,2022-11-08,52088320,96.47
2022-11-09,META,101.72,104.9,100.74,101.47,107677300,-0.25,-0.24577,102.2075,-0.5869158117570428,2022-11-09,107677300,101.47
2022-11-10,META,107.12,112.75,104.61,111.87,80671000,4.75,4.43,109.0875,-0.5445774303859305,2022-11-10,80671000,111.87
2022-11-11,META,109.23,114.9,108.81,113.02,59961742,3.79,3.47,111.49,-0.5398957824458557,2022-11-11,59961742,113.02
2022-11-14,META,110.99,116.27,110.8,114.22,53395000,3.23,2.91,113.07,-0.5350105845953428,2022-11-14,53395000,114.22
2022-11-15,META,116.07,118.74,114.41,117.08,50670500,1.01,0.87016,116.575,-0.5233675297182869,2022-11-15,50670500,117.08
2022-11-16,META,114.5,116.08,112.66,113.23,33287800,-1.27,-1.11,114.1175,-0.539040872822016,2022-11-16,33287800,113.23
2022-11-17,META,110.41,112.33,109.8,111.45,35093822,1.04,0.94194,110.9975,-0.5462872496336102,2022-11-17,35093822,111.45
2022-11-18,META,113.8,114.32,110.62,112.05,33357707,-1.75,-1.54,112.6975,-0.5438446507083536,2022-11-18,33357707,112.05
2022-11-21,META,111.52,112.37,109.19,109.86,24351100,-1.66,-1.49,110.735,-0.5527601367855398,2022-11-21,24351100,109.86
2022-11-22,META,109.86,111.62,108.32,111.44,29029000,1.58,1.44,110.31,-0.5463279596156978,2022-11-22,29029000,111.44
2022-11-23,META,111.72,112.67,110.73,112.24,21343100,0.52,0.46545,111.84,-0.5430711610486891,2022-11-23,21343100,112.24
2022-11-25,META,111.3,112.73,111.02,111.41,12007600,0.11,0.09883199,111.615,-0.5464500895619606,2022-11-25,12007600,111.41
2022-11-28,META,110.78,112.04,108.38,108.78,23332816,-2.0,-1.81,109.995,-0.5571568148510014,2022-11-28,23332816,108.78
2022-11-29,META,109.54,110.94,108.54,109.46,23899238,-0.08,-0.07303268,109.62,-0.5543885360690441,2022-11-29,23899238,109.46
2022-11-30,META,109.51,118.16,109.38,118.1,43348600,8.59,7.84,113.7875,-0.5192151115453509,2022-11-30,43348600,118.1
2022-12-01,META,119.2,121.2,118.4,120.44,36551400,1.24,1.04,119.81,-0.5096889757368507,2022-12-01,36551400,120.44
2022-12-02,META,117.83,124.04,117.61,123.49,39950500,5.66,4.8,120.7425,-0.4972724312001303,2022-12-02,39950500,123.49
2022-12-05,META,121.75,124.67,121.35,122.43,35474900,0.68,0.55852,122.55,-0.5015876893014166,2022-12-05,35474900,122.43
2022-12-06,META,119.91,120.55,113.74,114.12,43689200,-5.79,-4.83,117.08,-0.5354176844162188,2022-12-06,43689200,114.12
2022-12-07,META,113.76,115.88,112.88,113.93,29461137,0.17,0.14944,114.1125,-0.5361911740758833,2022-12-07,29461137,113.93
2022-12-08,META,116.39,117.34,114.59,115.33,30619418,-1.06,-0.91073,115.9125,-0.5304917765836183,2022-12-08,30619418,115.33
2022-12-09,META,115.3,117.54,113.87,115.9,26033400,0.6,0.52038,115.6525,-0.5281713076046246,2022-12-09,26033400,115.9
2022-12-12,META,115.18,115.72,113.14,114.71,24747100,-0.47,-0.40806,114.6875,-0.53301579547305,2022-12-12,24747100,114.71
2022-12-13,META,122.13,123.3,118.64,120.15,44701100,-1.98,-1.62,121.055,-0.5108695652173912,2022-12-13,44701100,120.15
2022-12-14,META,119.39,124.14,119.39,121.59,36922037,2.2,1.84,121.1275,-0.5050073277967757,2022-12-14,36922037,121.59
2022-12-15,META,118.33,118.63,114.01,116.15,34531000,-2.18,-1.84,116.78,-0.5271535580524345,2022-12-15,34531000,116.15
2022-12-16,META,120.23,123.31,118.82,119.43,67064001,-0.8,-0.66539,120.4475,-0.513800683927699,2022-12-16,67064001,119.43
2022-12-19,META,116.83,117.8,114.33,114.48,29769900,-2.35,-2.01,115.86,-0.5339521250610649,2022-12-19,29769900,114.48
2022-12-20,META,113.26,117.33,112.46,117.09,28742501,3.83,3.38,115.035,-0.5233268197361993,2022-12-20,28742501,117.09
2022-12-21,META,116.7,120.34,115.62,119.76,20392800,3.06,2.62,118.105,-0.512457254518808,2022-12-21,20392800,119.76
2022-12-22,META,117.2,118.62,114.38,117.12,23618121,-0.08,-0.06825939,116.83,-0.5232046897899365,2022-12-22,23618121,117.12
2022-12-23,META,116.03,118.18,115.54,118.04,17796625,2.01,1.73,116.9475,-0.5194593714378766,2022-12-23,17796625,118.04
2022-12-27,META,117.93,118.6,116.05,116.88,21392311,-1.05,-0.89036,117.365,-0.524181729360039,2022-12-27,21392311,116.88
2022-12-28,META,116.25,118.15,115.51,115.62,19612500,-0.63,-0.54194,116.3825,-0.5293111871030776,2022-12-28,19612500,115.62
2022-12-29,META,116.4,121.03,115.77,120.26,22366200,3.86,3.32,118.365,-0.5104217554144276,2022-12-29,22366200,120.26
2022-12-30,META,118.16,120.42,117.74,120.34,19583825,2.18,1.84,119.165,-0.5100960755577267,2022-12-30,19583825,120.34
2023-01-03,META,122.82,126.37,122.28,124.74,35528531,1.92,1.56,124.0525,-0.4921836834391793,2023-01-03,35528531,124.74
2023-01-04,META,127.38,129.05,125.85,127.37,32397100,-0.01,-0.00785053,127.4125,-0.48147695815013836,2023-01-04,32397100,127.37
2023-01-05,META,126.13,128.52,124.54,126.94,25447100,0.815,0.64219,126.5325,-0.4832274873799055,2023-01-05,25447100,126.94
2023-01-06,META,128.97,130.33,126.04,130.02,27584500,1.05,0.81414,128.84,-0.4706888128969222,2023-01-06,27584500,130.02
2023-01-09,META,131.16,132.95,129.28,129.47,26649145,-1.69,-1.29,130.715,-0.47292786191174074,2023-01-09,26649145,129.47
2023-01-10,META,127.27,133.44,127.15,132.99,28684431,5.72,4.49,130.2125,-0.4585979482169027,2023-01-10,28684431,132.99
2023-01-11,META,130.96,133.85,130.34,132.89,25423046,1.93,1.47,132.01,-0.45900504803777886,2023-01-11,25423046,132.89
2023-01-12,META,133.44,137.68,131.76,136.71,30757732,3.27,2.45,134.8975,-0.44345383488031254,2023-01-12,30757732,136.71
2023-01-13,META,134.97,137.39,134.84,136.98,22423839,2.01,1.49,136.045,-0.4423546653639473,2023-01-13,22423839,136.98
2023-01-17,META,136.18,136.75,134.25,135.36,21147600,-0.816,-0.60214,135.635,-0.4489496824621396,2023-01-17,21147600,135.36
2023-01-18,META,135.81,137.25,132.8,133.02,20215500,-2.79,-2.05,134.72,-0.4584758182706399,2023-01-18,20215500,133.02
2023-01-19,META,132.49,137.45,132.14,136.15,28625232,3.66,2.76,134.5575,-0.44573359387721867,2023-01-19,28625232,136.15
2023-01-20,META,135.89,139.94,134.61,139.37,28688630,3.48,2.56,137.4525,-0.4326249796450089,2023-01-20,28688630,139.37
2023-01-23,META,139.29,143.76,138.66,143.27,27470100,3.98,2.86,141.245,-0.41674808663084184,2023-01-23,27470100,143.27
2023-01-24,META,141.69,145.0,141.36,143.14,21970200,1.45,1.02,142.7975,-0.4172773163979808,2023-01-24,21970200,143.14
2023-01-25,META,141.22,143.17,140.31,141.5,26622021,0.28,0.19827,141.55,-0.42395375346034847,2023-01-25,26622021,141.5
2023-01-26,META,144.4,147.51,143.3,147.3,25482100,2.9,2.01,145.6275,-0.4003419638495358,2023-01-26,25482100,147.3
2023-01-27,META,148.24,153.19,147.39,151.74,35771900,3.5,2.36,150.14,-0.3822667318026379,2023-01-27,35771900,151.74
2023-01-30,META,149.41,151.12,146.95,147.06,28040100,-2.34,-1.57,148.635,-0.40131900341963844,2023-01-30,28040100,147.06
2023-01-31,META,147.95,149.88,147.52,148.97,29842109,1.02,0.68942,148.58,-0.39354339684090534,2023-01-31,29842109,148.97
2023-02-01,META,148.03,153.58,147.06,153.12,55661017,5.09,3.44,150.4475,-0.376648754274548,2023-02-01,55661017,153.12
2023-02-02,META,183.38,197.16,180.16,188.77,150475700,5.39,2.94,187.3675,-0.23151766813222596,2023-02-02,150475700,188.77
2023-02-03,META,183.47,196.77,182.89,186.53,76809701,3.06,1.67,187.415,-0.24063670411985016,2023-02-03,76809701,186.53
2023-02-06,META,186.53,190.7,185.52,186.06,42483811,-0.47,-0.25197,187.2025,-0.24255007327796774,2023-02-06,42483811,186.06
2023-02-07,META,185.58,193.78,184.4,191.62,47080700,6.05,3.25,188.845,-0.2199153232372577,2023-02-07,47080700,191.62
2023-02-08,META,190.0,190.83,182.92,183.43,36139100,-6.57,-3.46,186.795,-0.25325679856700856,2023-02-08,36139100,183.43
2023-02-09,META,186.13,186.65,177.27,177.92,37118811,-8.21,-4.41,181.9925,-0.27568799869728056,2023-02-09,37118811,177.92
2023-02-10,META,176.35,178.89,173.35,174.15,33433600,-2.2,-1.25,175.685,-0.29103566194430863,2023-02-10,33433600,174.15
2023-02-13,META,178.22,181.0,175.82,179.43,31463223,1.22,0.67894,178.6175,-0.26954079140205167,2023-02-13,31463223,179.43
2023-02-14,META,177.16,181.51,175.88,179.48,24034631,2.32,1.31,178.5075,-0.26933724149161375,2023-02-14,24034631,179.48
2023-02-15,META,176.42,178.19,175.33,177.16,25337966,0.745,0.41945,176.775,-0.2787819573359388,2023-02-15,25337966,177.16
2023-02-16,META,172.75,175.85,171.79,172.44,25827500,-0.31,-0.17945,173.2075,-0.29799706888128963,2023-02-16,25827500,172.44
2023-02-17,META,170.22,173.18,169.7,172.88,24171300,2.66,1.56,171.495,-0.2962058296694349,2023-02-17,24171300,172.88
2023-02-21,META,174.31,178.17,171.88,172.08,34592600,-2.23,-1.28,174.11,-0.29946262823644354,2023-02-21,34592600,172.08
2023-02-22,META,171.07,172.76,169.69,171.12,22433200,0.05,0.0292278,171.16,-0.3033707865168539,2023-02-22,22433200,171.12
2023-02-23,META,172.0,173.69,169.38,172.04,20017800,0.04,0.02325581,171.7775,-0.29962546816479396,2023-02-23,20017800,172.04
2023-02-24,META,168.64,170.72,167.66,170.39,19791334,1.75,1.04,169.3525,-0.3063426152092493,2023-02-24,19791334,170.39
